n,collision_rate,pattern,height,avg_depth,balance_height,balance_size
650000,0,random,47,23,0.483516,0.506494
650000,0,random,50,23,0.549451,0.529412
650000,0,random,52,24,0.452632,0.43787
650000,0,random,51,24,0.43956,0.496689
650000,0,random,46,23,0.465116,0.447205
650000,0,random,49,24,0.563218,0.519737
650000,0,random,48,23,0.521739,0.517647
650000,0,random,45,24,0.511364,0.464968
650000,0,random,45,23,0.488636,0.478788
650000,0,random,47,23,0.51087,0.5
650000,0,random,46,24,0.477273,0.48125
650000,0,random,47,23,0.47191,0.470588
650000,0,random,49,25,0.379747,0.385621
650000,0,random,45,22,0.505618,0.494048
650000,0,random,49,24,0.569767,0.541401
650000,0,random,46,23,0.534884,0.536145
650000,0,random,53,24,0.557895,0.563953
650000,0,random,46,22,0.483146,0.506024
650000,0,random,47,24,0.52809,0.556886
650000,0,random,46,22,0.528736,0.55414
650000,0,random,46,22,0.471264,0.473054
650000,0,random,46,24,0.686567,0.735537
650000,0,random,47,23,0.54023,0.518293
650000,0,random,51,24,0.43956,0.442424
650000,0,random,45,23,0.523256,0.52381
650000,0,random,46,23,0.410256,0.393103
650000,0,random,50,25,0.450549,0.441176
650000,0,random,46,23,0.534884,0.564103
650000,0,random,45,23,0.511364,0.538961
650000,0,random,47,24,0.51087,0.509677
650000,0,random,50,24,0.462366,0.447205
650000,0,random,52,24,0.44086,0.463415
650000,0,random,46,23,0.488889,0.517857
650000,0,random,47,24,0.440476,0.439759
650000,0,random,48,23,0.505263,0.511364
650000,0,random,47,24,0.48913,0.516129
650000,0,random,45,23,0.54878,0.557692
650000,0,random,51,25,0.56044,0.533333
650000,0,random,44,23,0.511628,0.521472
650000,0,random,44,23,0.5,0.502959
650000,0,random,49,23,0.467391,0.457627
650000,0,random,46,24,0.605263,0.638298
650000,0,random,49,24,0.449438,0.458824
650000,0,random,46,23,0.505495,0.481707
650000,0,random,51,23,0.474227,0.461538
650000,0,random,46,23,0.534884,0.535294
650000,0.01,random,46,22,0.483146,0.488235
650000,0.01,random,47,23,0.483516,0.488636
650000,0.01,random,50,23,0.543478,0.532934
650000,0.01,random,48,24,0.466667,0.488095
650000,0.01,random,53,25,0.588889,0.541401
650000,0.01,random,48,25,0.392405,0.386207
650000,0.01,random,45,23,0.511364,0.514793
650000,0.01,random,47,23,0.516484,0.50289
650000,0.01,random,48,23,0.521739,0.522727
650000,0.01,random,51,25,0.573034,0.554839
650000,0.01,random,47,23,0.5,0.485207
650000,0.01,random,48,24,0.489362,0.465517
650000,0.01,random,45,23,0.488636,0.505952
650000,0.01,random,44,23,0.488372,0.49697
650000,0.01,random,46,23,0.5,0.477011
650000,0.01,random,47,24,0.52809,0.554878
650000,0.01,random,46,23,0.458824,0.414474
650000,0.01,random,47,23,0.505376,0.525714
650000,0.01,random,48,23,0.466667,0.461078
650000,0.01,random,47,23,0.51087,0.56129
650000,0.01,random,52,25,0.553191,0.575342
650000,0.01,random,49,23,0.532609,0.475
650000,0.01,random,44,23,0.55,0.568627
650000,0.01,random,47,24,0.522222,0.573248
650000,0.01,random,44,23,0.488372,0.503067
650000,0.01,random,48,23,0.428571,0.443038
650000,0.01,random,48,24,0.4,0.417219
650000,0.01,random,50,24,0.555556,0.554878
650000,0.01,random,46,23,0.516854,0.539877
650000,0.01,random,48,24,0.483871,0.471264
650000,0.01,random,45,23,0.511364,0.509434
650000,0.01,random,44,22,0.494253,0.491018
650000,0.01,random,46,23,0.516854,0.537037
650000,0.01,random,43,23,0.47561,0.471698
650000,0.01,random,52,25,0.611765,0.609272
650000,0.01,random,46,23,0.505495,0.535294
650000,0.01,random,47,23,0.465909,0.463855
650000,0.01,random,49,23,0.489583,0.517647
650000,0.01,random,47,24,0.318841,0.320312
650000,0.01,random,47,23,0.534091,0.524096
650000,0.01,random,47,24,0.465909,0.459119
650000,0.01,random,50,23,0.543478,0.537572
650000,0.01,random,47,24,0.566265,0.559748
650000,0.01,random,48,23,0.460674,0.47561
650000,0.01,random,47,23,0.465909,0.484848
650000,0.01,random,45,23,0.517241,0.534591
650000,0.01,random,46,23,0.488889,0.532051
650000,0.01,random,47,23,0.483516,0.452381
650000,0.01,random,48,23,0.533333,0.509202
650000,0.01,random,46,23,0.494505,0.5
650000,0.1,random,47,23,0.483516,0.5
650000,0.1,random,48,23,0.494737,0.5
650000,0.1,random,52,26,0.626506,0.612676
650000,0.1,random,44,22,0.511628,0.517857
650000,0.1,random,49,24,0.467391,0.458065
650000,0.1,random,47,23,0.45977,0.47561
650000,0.1,random,54,25,0.556701,0.555556
650000,0.1,random,46,23,0.477273,0.457831
650000,0.1,random,45,23,0.482759,0.491018
650000,0.1,random,45,23,0.535714,0.55414
650000,0.1,random,46,24,0.541176,0.559748
650000,0.1,random,44,23,0.505747,0.493976
650000,0.1,random,54,23,0.44898,0.47191
650000,0.1,random,46,24,0.458824,0.461538
650000,0.1,random,46,24,0.465116,0.45509
650000,0.1,random,46,23,0.522727,0.511765
650000,0.1,random,47,23,0.48913,0.485714
650000,0.1,random,46,23,0.511111,0.502994
650000,0.1,random,43,23,0.5,0.5
650000,0.1,random,46,23,0.505495,0.494186
650000,0.1,random,44,22,0.511628,0.508876
650000,0.1,random,44,23,0.511628,0.48125
650000,0.1,random,46,23,0.465116,0.449367
650000,0.1,random,44,23,0.505747,0.502994
650000,0.1,random,45,22,0.511364,0.502959
650000,0.1,random,48,24,0.414634,0.362416
650000,0.1,random,48,23,0.483871,0.43871
650000,0.1,random,44,23,0.5,0.494186
650000,0.1,random,48,25,0.539326,0.547297
650000,0.1,random,49,25,0.371795,0.364286
650000,0.1,random,47,23,0.47191,0.52
650000,0.1,random,47,24,0.573171,0.568627
650000,0.1,random,45,23,0.529412,0.533333
650000,0.1,random,47,24,0.559524,0.560241
650000,0.1,random,48,23,0.551724,0.536585
650000,0.1,random,47,23,0.54023,0.53012
650000,0.1,random,48,24,0.414634,0.38961
650000,0.1,random,45,23,0.423077,0.430464
650000,0.1,random,51,25,0.586207,0.56875
650000,0.1,random,51,24,0.474227,0.465909
650000,0.1,random,46,23,0.505495,0.502959
650000,0.1,random,48,24,0.551724,0.537037
650000,0.1,random,46,23,0.477273,0.475904
650000,0.1,random,46,24,0.575,0.580645
650000,0.1,random,44,23,0.505747,0.511905
650000,0.1,random,51,25,0.392857,0.389262
650000,0.1,random,54,24,0.580645,0.560694
650000,0.1,random,46,23,0.547619,0.563291
650000,0.1,random,49,24,0.467391,0.462963
650000,0.1,random,49,25,0.409639,0.418301
650000,0,ascending,50,24,0.425287,0.369863
650000,0,ascending,45,23,0.494382,0.51497
650000,0,ascending,44,23,0.5,0.551948
650000,0,ascending,46,24,0.471264,0.487179
650000,0,ascending,44,23,0.494253,0.493827
650000,0,ascending,44,23,0.511628,0.518072
650000,0,ascending,48,23,0.472527,0.478261
650000,0,ascending,46,23,0.458824,0.453988
650000,0,ascending,48,24,0.448276,0.45625
650000,0,ascending,49,24,0.430233,0.4375
650000,0,ascending,49,24,0.467391,0.4375
650000,0,ascending,47,24,0.552941,0.578616
650000,0,ascending,45,23,0.5,0.446667
650000,0,ascending,48,24,0.466667,0.472393
650000,0,ascending,48,24,0.585366,0.634483
650000,0,ascending,48,22,0.472527,0.490909
650000,0,ascending,46,24,0.488889,0.45
650000,0,ascending,51,23,0.46875,0.502959
650000,0,ascending,48,23,0.454545,0.455621
650000,0,ascending,47,23,0.447059,0.459627
650000,0,ascending,47,24,0.573171,0.60274
650000,0,ascending,50,24,0.489796,0.533333
650000,0,ascending,50,25,0.404762,0.37415
650000,0,ascending,45,24,0.457831,0.465839
650000,0,ascending,49,23,0.489583,0.52071
650000,0,ascending,47,24,0.552941,0.56129
650000,0,ascending,50,24,0.588235,0.628378
650000,0,ascending,44,23,0.53012,0.521739
650000,0,ascending,48,23,0.454545,0.463855
650000,0,ascending,45,23,0.494382,0.494186
650000,0,ascending,49,24,0.532609,0.484472
650000,0,ascending,49,25,0.653333,0.601626
650000,0,ascending,47,23,0.477778,0.50625
650000,0,ascending,50,25,0.350649,0.347222
650000,0,ascending,48,24,0.489362,0.518293
650000,0,ascending,46,23,0.483146,0.488235
650000,0,ascending,49,23,0.467391,0.485207
650000,0,ascending,47,23,0.534091,0.523529
650000,0,ascending,46,24,0.541176,0.540373
650000,0,ascending,48,22,0.466667,0.467836
650000,0,ascending,47,24,0.594937,0.583333
650000,0,ascending,46,23,0.522727,0.547771
650000,0,ascending,49,23,0.473118,0.466292
650000,0,ascending,47,24,0.566265,0.564417
650000,0,ascending,46,23,0.432099,0.398649
650000,0,ascending,49,23,0.436782,0.447205
650000,0,ascending,55,25,0.388889,0.450331
650000,0,ascending,47,24,0.48913,0.490798
650000,0,ascending,45,24,0.56962,0.561644
650000,0,ascending,48,23,0.489362,0.482353
650000,0.01,ascending,53,26,0.464646,0.437838
650000,0.01,ascending,54,28,0.635294,0.664516
650000,0.01,ascending,80,36,0.701754,0.639344
650000,0.01,ascending,61,30,0.383838,0.374194
650000,0.01,ascending,50,25,0.489796,0.508108
650000,0.01,ascending,72,32,0.529412,0.574074
650000,0.01,ascending,63,28,0.538462,0.532164
650000,0.01,ascending,64,28,0.384615,0.396552
650000,0.01,ascending,63,29,0.636364,0.558824
650000,0.01,ascending,73,31,0.336364,0.364641
650000,0.01,ascending,72,33,0.654545,0.676768
650000,0.01,ascending,63,30,0.63,0.592814
650000,0.01,ascending,53,25,0.5,0.5
650000,0.01,ascending,64,28,0.64,0.639535
650000,0.01,ascending,59,29,0.59596,0.567901
650000,0.01,ascending,77,32,0.330435,0.305556
650000,0.01,ascending,61,28,0.401961,0.406977
650000,0.01,ascending,59,28,0.385417,0.368421
650000,0.01,ascending,64,31,0.372549,0.372671
650000,0.01,ascending,73,34,0.708738,0.662791
650000,0.01,ascending,53,26,0.504762,0.502793
650000,0.01,ascending,68,30,0.607143,0.574586
650000,0.01,ascending,59,28,0.448598,0.47929
650000,0.01,ascending,60,29,0.381443,0.357143
650000,0.01,ascending,63,28,0.572727,0.593023
650000,0.01,ascending,57,27,0.527778,0.507937
650000,0.01,ascending,57,27,0.43,0.421622
650000,0.01,ascending,57,29,0.451923,0.427746
650000,0.01,ascending,64,27,0.547009,0.536585
650000,0.01,ascending,90,36,0.714286,0.672316
650000,0.01,ascending,57,28,0.477064,0.464088
650000,0.01,ascending,58,28,0.402062,0.427711
650000,0.01,ascending,73,32,0.623932,0.59322
650000,0.01,ascending,59,27,0.567308,0.5
650000,0.01,ascending,99,40,0.767442,0.737374
650000,0.01,ascending,58,25,0.486726,0.487437
650000,0.01,ascending,56,27,0.543689,0.543147
650000,0.01,ascending,72,30,0.389831,0.42439
650000,0.01,ascending,65,29,0.444444,0.441341
650000,0.01,ascending,65,31,0.670103,0.649425
650000,0.01,ascending,67,29,0.663366,0.648649
650000,0.01,ascending,62,29,0.360825,0.35
650000,0.01,ascending,54,27,0.475728,0.47929
650000,0.01,ascending,56,28,0.643678,0.699301
650000,0.01,ascending,56,27,0.528302,0.511494
650000,0.01,ascending,53,27,0.480392,0.466667
650000,0.01,ascending,71,31,0.651376,0.659794
650000,0.01,ascending,76,30,0.617886,0.614583
650000,0.01,ascending,66,31,0.717391,0.70122
650000,0.01,ascending,67,29,0.417391,0.423645
650000,0.1,ascending,45,23,0.505618,0.505882
650000,0.1,ascending,46,24,0.5,0.469136
650000,0.1,ascending,51,26,0.593023,0.602649
650000,0.1,ascending,51,25,0.413793,0.442308
650000,0.1,ascending,57,28,0.619565,0.655172
650000,0.1,ascending,48,23,0.460674,0.478788
650000,0.1,ascending,46,24,0.488889,0.506098
650000,0.1,ascending,48,24,0.564706,0.555556
650000,0.1,ascending,53,29,0.623529,0.602837
650000,0.1,ascending,46,24,0.5,0.517045
650000,0.1,ascending,49,25,0.583333,0.597315
650000,0.1,ascending,52,26,0.597701,0.562914
650000,0.1,ascending,47,23,0.494624,0.484848
650000,0.1,ascending,49,23,0.484211,0.49697
650000,0.1,ascending,52,24,0.428571,0.44
650000,0.1,ascending,51,25,0.621951,0.603896
650000,0.1,ascending,50,24,0.431818,0.447853
650000,0.1,ascending,46,24,0.554217,0.566879
650000,0.1,ascending,50,24,0.431818,0.415663
650000,0.1,ascending,48,23,0.55814,0.585987
650000,0.1,ascending,48,24,0.466667,0.465409
650000,0.1,ascending,48,24,0.55814,0.574194
650000,0.1,ascending,49,24,0.538462,0.54321
650000,0.1,ascending,49,24,0.583333,0.565789
650000,0.1,ascending,51,23,0.463158,0.458824
650000,0.1,ascending,47,24,0.522222,0.534591
650000,0.1,ascending,48,24,0.510638,0.545455
650000,0.1,ascending,51,24,0.548387,0.532164
650000,0.1,ascending,55,28,0.329268,0.347518
650000,0.1,ascending,45,22,0.523256,0.52439
650000,0.1,ascending,49,24,0.455556,0.457831
650000,0.1,ascending,57,26,0.424242,0.451429
650000,0.1,ascending,48,24,0.454545,0.520833
650000,0.1,ascending,47,24,0.5,0.467456
650000,0.1,ascending,54,27,0.606742,0.603774
650000,0.1,ascending,54,26,0.635294,0.574627
650000,0.1,ascending,48,24,0.521739,0.540881
650000,0.1,ascending,56,28,0.391304,0.419355
650000,0.1,ascending,50,24,0.531915,0.497076
650000,0.1,ascending,55,27,0.617978,0.61039
650000,0.1,ascending,47,24,0.453488,0.35
650000,0.1,ascending,43,23,0.5,0.509091
650000,0.1,ascending,55,27,0.337349,0.362416
650000,0.1,ascending,56,26,0.377778,0.383562
650000,0.1,ascending,51,24,0.573034,0.584416
650000,0.1,ascending,51,27,0.6,0.554054
650000,0.1,ascending,46,24,0.613333,0.605839
650000,0.1,ascending,50,25,0.39759,0.385714
650000,0.1,ascending,49,23,0.455556,0.469512
650000,0.1,ascending,50,25,0.543478,0.506329
650000,0,descending,49,24,0.478723,0.53125
650000,0,descending,46,23,0.483146,0.502994
650000,0,descending,48,24,0.489362,0.513699
650000,0,descending,46,23,0.511111,0.502924
650000,0,descending,50,24,0.555556,0.557576
650000,0,descending,44,23,0.505747,0.487654
650000,0,descending,48,24,0.545455,0.51634
650000,0,descending,45,23,0.488636,0.491329
650000,0,descending,45,23,0.494382,0.532051
650000,0,descending,47,23,0.505376,0.5
650000,0,descending,44,23,0.517647,0.53125
650000,0,descending,50,23,0.510204,0.508876
650000,0,descending,46,23,0.516854,0.517241
650000,0,descending,45,23,0.488636,0.491124
650000,0,descending,50,23,0.555556,0.552147
650000,0,descending,46,23,0.541176,0.596026
650000,0,descending,48,23,0.505263,0.509091
650000,0,descending,45,23,0.494382,0.463855
650000,0,descending,47,23,0.516484,0.478261
650000,0,descending,45,23,0.511364,0.502959
650000,0,descending,46,23,0.5,0.450617
650000,0,descending,50,26,0.595238,0.601307
650000,0,descending,48,23,0.478261,0.477011
650000,0,descending,52,25,0.530612,0.52439
650000,0,descending,47,24,0.546512,0.525316
650000,0,descending,46,23,0.488889,0.48538
650000,0,descending,48,24,0.454545,0.5
650000,0,descending,52,25,0.434783,0.438272
650000,0,descending,47,24,0.505376,0.475904
650000,0,descending,49,23,0.494845,0.511765
650000,0,descending,48,23,0.551724,0.522581
650000,0,descending,52,23,0.44086,0.467836
650000,0,descending,44,23,0.505747,0.50625
650000,0,descending,47,23,0.47191,0.493976
650000,0,descending,44,23,0.511628,0.52439
650000,0,descending,47,23,0.45977,0.458333
650000,0,descending,49,24,0.597561,0.567376
650000,0,descending,47,23,0.494624,0.5
650000,0,descending,50,24,0.574713,0.576923
650000,0,descending,45,24,0.494382,0.534591
650000,0,descending,44,23,0.511628,0.508982
650000,0,descending,47,23,0.522222,0.51462
650000,0,descending,47,24,0.52809,0.537572
650000,0,descending,46,23,0.471264,0.457831
650000,0,descending,45,23,0.482759,0.441558
650000,0,descending,46,23,0.494505,0.459627
650000,0,descending,48,24,0.414634,0.414286
650000,0,descending,46,24,0.560976,0.563291
650000,0,descending,47,24,0.580247,0.6
650000,0,descending,46,24,0.534884,0.570513
650000,0.01,descending,131,60,0.789157,0.726852
650000,0.01,descending,130,59,0.778443,0.714932
650000,0.01,descending,114,57,0.765101,0.71028
650000,0.01,descending,119,54,0.772727,0.685279
650000,0.01,descending,109,48,0.751724,0.672986
650000,0.01,descending,109,51,0.736486,0.660194
650000,0.01,descending,132,68,0.785714,0.707627
650000,0.01,descending,120,60,0.769231,0.682927
650000,0.01,descending,108,54,0.72973,0.652174
650000,0.01,descending,129,63,0.772455,0.697778
650000,0.01,descending,119,52,0.753165,0.692683
650000,0.01,descending,112,57,0.713376,0.649289
650000,0.01,descending,118,58,0.75641,0.699029
650000,0.01,descending,108,52,0.734694,0.656863
650000,0.01,descending,107,48,0.713333,0.639594
650000,0.01,descending,126,64,0.763636,0.712264
650000,0.01,descending,124,56,0.770186,0.702326
650000,0.01,descending,121,57,0.761006,0.690476
650000,0.01,descending,107,51,0.743056,0.661692
650000,0.01,descending,119,60,0.753165,0.762887
650000,0.01,descending,107,50,0.758865,0.673171
650000,0.01,descending,121,63,0.765823,0.755319
650000,0.01,descending,106,55,0.726027,0.619512
650000,0.01,descending,121,62,0.742331,0.682692
650000,0.01,descending,107,51,0.722973,0.696078
650000,0.01,descending,108,53,0.724832,0.64433
650000,0.01,descending,117,56,0.754839,0.665072
650000,0.01,descending,109,52,0.746575,0.672897
650000,0.01,descending,113,54,0.748344,0.669767
650000,0.01,descending,127,57,0.760479,0.695455
650000,0.01,descending,96,46,0.695652,0.643979
650000,0.01,descending,119,55,0.767742,0.693023
650000,0.01,descending,124,63,0.765432,0.69163
650000,0.01,descending,133,61,0.782353,0.72807
650000,0.01,descending,125,61,0.757576,0.672646
650000,0.01,descending,125,63,0.753012,0.68
650000,0.01,descending,133,62,0.768786,0.679654
650000,0.01,descending,119,62,0.73913,0.686916
650000,0.01,descending,97,46,0.708029,0.657609
650000,0.01,descending,105,51,0.719178,0.651282
650000,0.01,descending,120,58,0.740741,0.72381
650000,0.01,descending,127,58,0.77439,0.692982
650000,0.01,descending,123,53,0.759259,0.682819
650000,0.01,descending,109,53,0.736486,0.670051
650000,0.01,descending,128,60,0.766467,0.705882
650000,0.01,descending,122,56,0.753086,0.713615
650000,0.01,descending,122,63,0.767296,0.700461
650000,0.01,descending,115,54,0.771812,0.713592
650000,0.01,descending,134,66,0.792899,0.708155
650000,0.01,descending,127,65,0.77439,0.679825
650000,0.1,descending,51,24,0.56044,0.539394
650000,0.1,descending,56,25,0.589474,0.562874
650000,0.1,descending,55,25,0.591398,0.589744
650000,0.1,descending,49,24,0.550562,0.509677
650000,0.1,descending,56,27,0.589474,0.554217
650000,0.1,descending,49,25,0.532609,0.5
650000,0.1,descending,54,26,0.580645,0.567073
650000,0.1,descending,50,25,0.561798,0.569536
650000,0.1,descending,54,26,0.593407,0.569697
650000,0.1,descending,51,26,0.573034,0.525641
650000,0.1,descending,51,25,0.554348,0.515723
650000,0.1,descending,55,25,0.578947,0.58125
650000,0.1,descending,47,23,0.516484,0.490683
650000,0.1,descending,50,25,0.531915,0.542857
650000,0.1,descending,47,24,0.522222,0.522581
650000,0.1,descending,53,26,0.595506,0.572327
650000,0.1,descending,52,26,0.55914,0.509554
650000,0.1,descending,51,25,0.56044,0.522293
650000,0.1,descending,47,24,0.566265,0.551948
650000,0.1,descending,46,23,0.5,0.494253
650000,0.1,descending,53,26,0.582418,0.565789
650000,0.1,descending,51,25,0.56044,0.546012
650000,0.1,descending,50,25,0.537634,0.573333
650000,0.1,descending,53,26,0.595506,0.583333
650000,0.1,descending,45,23,0.517241,0.515528
650000,0.1,descending,48,23,0.527473,0.523529
650000,0.1,descending,53,25,0.56383,0.547771
650000,0.1,descending,49,25,0.576471,0.567901
650000,0.1,descending,46,23,0.534884,0.52439
650000,0.1,descending,48,25,0.578313,0.606452
650000,0.1,descending,47,25,0.566265,0.581699
650000,0.1,descending,50,26,0.588235,0.565789
650000,0.1,descending,55,26,0.591398,0.561404
